seed,particles_per_source,source_count,condition,run_directory,target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
45,1,512,seed45_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p01\runs\001_20260720T200722_069471Z_seed45,0,257,shared_d1,d1,441;232;438;110,0.594924288;0.405075712;0.000000000;0.000000000,1.096582770e-01,1.096582770e-01,2.212616755e-01,2.212616755e-01,1.852819547e-01,1.116439863e-01,1.880348794e-01,2.113564524e-01,3.559742567e-01,1.096582770e-01,1.821446161e-01,1.684236524e+00,1.876108689e-01,3.551715503e-01,1.817485632e-01,1.002260053e+00,1.096582770e-01,1.821446161e-01,0.000000000e+00,0.000000000e+00,1.852819547e-01,1.647387793e-05,6.973128022e-04,3.836689489e-03
45,1,512,seed45_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p01\runs\001_20260720T200722_069471Z_seed45,0,257,shared_du,du,441;232;438;110,0.490227242;0.122814853;0.386957905;0.000000000,1.083737817e-01,1.452156862e-01,1.083737817e-01,1.452156862e-01,8.233879499e-02,1.455506646e-01,2.772772915e-01,2.755461635e-01,5.249216425e-01,1.452156862e-01,2.772845116e-01,1.905022504e+00,1.876108689e-01,3.551715503e-01,1.817485632e-01,1.477938315e+00,1.452156862e-01,2.772845116e-01,0.000000000e+00,0.000000000e+00,8.233879499e-02,1.788347565e-05,2.766294658e-03,1.522044856e-02
45,1,512,seed45_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p01\runs\001_20260720T200722_069471Z_seed45,0,257,per_particle_d1,d1,441;232;438;110,0.594924288;0.405075712;0.000000000;0.000000000,1.096582770e-01,1.096582770e-01,2.212616755e-01,2.212616755e-01,1.852819547e-01,1.116439863e-01,1.880348794e-01,2.113564524e-01,3.559742567e-01,1.096582770e-01,1.821446161e-01,1.684236524e+00,1.876108689e-01,3.551715503e-01,1.817485632e-01,1.002260053e+00,1.096582770e-01,1.821446161e-01,0.000000000e+00,0.000000000e+00,1.852819547e-01,1.647387793e-05,6.973128022e-04,3.836689489e-03
45,1,512,seed45_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p01\runs\001_20260720T200722_069471Z_seed45,0,257,per_particle_du,du,441;232;438;110,0.490227242;0.122814853;0.386957905;0.000000000,1.083737817e-01,1.452156862e-01,1.083737817e-01,1.452156862e-01,8.233879499e-02,1.455506646e-01,2.772772915e-01,2.755461635e-01,5.249216425e-01,1.452156862e-01,2.772845116e-01,1.905022504e+00,1.876108689e-01,3.551715503e-01,1.817485632e-01,1.477938315e+00,1.452156862e-01,2.772845116e-01,0.000000000e+00,0.000000000e+00,8.233879499e-02,1.788347565e-05,2.766294658e-03,1.522044856e-02
45,2,512,seed45_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p02\runs\001_20260720T200721_824521Z_seed45,0,257,shared_d1,d1,278;404;323;42,0.000000000;0.520390270;0.000000000;0.479609730,5.028268685e-01,5.028268685e-01,6.867320481e-01,6.867320481e-01,6.833939468e-01,5.162487009e-01,7.420954646e-01,nan,nan,5.028268685e-01,7.258938139e-01,1.437476672e+00,7.690383187e-01,nan,7.534886143e-01,9.649655246e-01,5.028268685e-01,7.258938139e-01,6.441475802e-01,1.301441172e+00,6.833939468e-01,8.244375181e-06,2.594338358e-01,3.443102270e-01
45,2,512,seed45_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p02\runs\001_20260720T200721_824521Z_seed45,0,257,shared_du,du,278;404;323;42,0.000000000;0.848786635;0.151213365;0.000000000,4.053556617e-01,7.294693866e-01,4.053556617e-01,7.294693866e-01,3.965886990e-01,7.442315304e-01,8.289193102e-01,nan,nan,7.294693866e-01,8.120883849e-01,1.113792249e+00,7.690383187e-01,nan,7.534886143e-01,1.077864770e+00,7.294693866e-01,8.120883849e-01,8.348012422e-01,6.439389733e-01,3.965886990e-01,7.357818193e-06,1.005224789e-03,1.334094198e-03
45,2,512,seed45_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p02\runs\001_20260720T200721_824521Z_seed45,0,257,per_particle_d1,d1,278;404;323;42,0.000000000;0.720934075;0.279065925;0.000000000|0.064325697;0.000000000;0.216344299;0.719330004,2.607071518e-01,2.607071518e-01,4.157562278e-01,4.157562278e-01,3.903506909e-01,2.703318599e-01,2.484276595e-01,nan,nan,2.607071518e-01,2.412730122e-01,9.189729231e-01,7.690383187e-01,nan,7.534886143e-01,3.230367765e-01,2.607071518e-01,2.412730122e-01,1.796381703e-01,1.450159453e-01,3.903506909e-01,9.807639863e-06,7.389402686e-01,9.806920166e-01
45,2,512,seed45_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p02\runs\001_20260720T200721_824521Z_seed45,0,257,per_particle_du,du,278;404;323;42,0.000000000;0.946580950;0.053419050;0.000000000|0.000000000;0.307677129;0.303953730;0.388369141,2.889623010e-01,4.325811467e-01,2.889623010e-01,4.325811467e-01,2.804763570e-01,4.445427300e-01,7.489796437e-01,nan,nan,4.325811467e-01,7.322179273e-01,1.684831610e+00,7.690383187e-01,nan,7.534886143e-01,9.739171969e-01,4.325811467e-01,7.322179273e-01,1.295309561e-01,6.892641553e-01,2.804763570e-01,7.403009101e-06,1.806277246e-01,2.397219031e-01
45,3,512,seed45_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p03\runs\001_20260720T200721_682337Z_seed45,0,257,shared_d1,d1,417;183;480;149,0.159303130;0.000000000;0.392830159;0.447866711,2.066106330e-01,2.066106330e-01,6.492731830e-01,6.492731830e-01,6.475515084e-01,2.565960376e-01,3.665441624e-01,nan,nan,2.066106330e-01,2.963117843e-01,1.428487228e+00,4.078960538e-01,nan,3.306561164e-01,8.986214969e-01,2.066106330e-01,2.963117843e-01,3.532622250e-01,5.759966821e-01,6.475515084e-01,6.058324505e-06,1.954752367e-01,5.911738116e-01
45,3,512,seed45_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p03\runs\001_20260720T200721_682337Z_seed45,0,257,shared_du,du,417;183;480;149,0.450443232;0.000000000;0.045092824;0.504463944,5.094866723e-01,2.420315110e-01,5.094866723e-01,2.420315110e-01,5.070561318e-01,2.997167848e-01,3.832441063e-01,nan,nan,2.420315110e-01,3.094515794e-01,1.278687500e+00,4.078960538e-01,nan,3.306561164e-01,9.395631628e-01,2.420315110e-01,3.094515794e-01,3.200517034e-01,3.412859562e-01,5.070561318e-01,6.071548015e-06,2.626975578e-01,7.944736080e-01
45,3,512,seed45_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p03\runs\001_20260720T200721_682337Z_seed45,0,257,per_particle_d1,d1,417;183;480;149,0.639559864;0.000000000;0.000000000;0.360440136|0.739861198;0.000000000;0.000000000;0.260138802|0.000000000;0.160759571;0.839240429;0.000000000,1.298954171e-01,1.298954171e-01,6.308444417e-01,6.308444417e-01,6.355570513e-01,1.616649219e-01,3.639299110e-01,nan,nan,1.298954171e-01,2.920806097e-01,2.251137147e+00,4.078960538e-01,nan,3.306561164e-01,8.922123850e-01,1.298954171e-01,2.920806097e-01,2.395007906e-01,4.286874470e-01,6.355570513e-01,1.087561081e-05,3.378074743e-01,1.021627780e+00
45,3,512,seed45_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p03\runs\001_20260720T200721_682337Z_seed45,0,257,per_particle_du,du,417;183;480;149,0.638481900;0.000000000;0.000000000;0.361518100|0.631047612;0.000000000;0.000000000;0.368952388|0.207185548;0.000000000;0.102647611;0.690166841,4.717436584e-01,1.946262017e-01,4.717436584e-01,1.946262017e-01,4.676658794e-01,2.409467410e-01,4.003042910e-01,nan,nan,1.946262017e-01,3.216466888e-01,1.661380807e+00,4.078960538e-01,nan,3.306561164e-01,9.813879967e-01,1.946262017e-01,3.216466888e-01,3.306470939e-01,4.288157443e-01,4.676658794e-01,1.087561081e-05,3.025445676e-01,9.149825228e-01
45,4,512,seed45_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p04\runs\001_20260720T200721_572935Z_seed45,0,257,shared_d1,d1,496;390;511;341,0.397441755;0.310335190;0.292223055;0.000000000,4.008089458e-01,4.008089458e-01,6.016793975e-01,6.016793975e-01,5.997826366e-01,4.214725316e-01,5.269485455e-01,nan,nan,4.008089458e-01,5.003988274e-01,1.250255962e+00,5.464800050e-01,nan,5.206970189e-01,9.642595168e-01,4.008089458e-01,5.003988274e-01,5.031897072e-01,7.225058310e-01,5.997826366e-01,9.510173934e-06,3.151055641e-01,6.051610682e-01
45,4,512,seed45_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p04\runs\001_20260720T200721_572935Z_seed45,0,257,shared_du,du,496;390;511;341,0.317631854;0.323123864;0.172380040;0.186864241,5.788659404e-01,4.212802551e-01,5.788659404e-01,4.212802551e-01,5.765057428e-01,4.430439524e-01,4.434085716e-01,nan,nan,4.212802551e-01,4.217067307e-01,1.000822986e+00,5.464800050e-01,nan,5.206970189e-01,8.113902935e-01,4.212802551e-01,4.217067307e-01,6.804963615e-01,6.044691943e-01,5.765057428e-01,9.510173934e-06,2.839348181e-01,5.452975681e-01
45,4,512,seed45_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p04\runs\001_20260720T200721_572935Z_seed45,0,257,per_particle_d1,d1,496;390;511;341,0.000000000;0.369518865;0.630481135;0.000000000|0.000000000;0.000000000;0.972916548;0.027083452|0.030029997;0.350545742;0.047709533;0.571714729|0.368408249;0.140910725;0.000000000;0.490681026,3.399376791e-01,3.399376791e-01,5.107397939e-01,5.107397939e-01,5.061724912e-01,3.574263323e-01,4.699154252e-01,nan,nan,3.399376791e-01,4.453448457e-01,1.314719657e+00,5.464800050e-01,nan,5.206970189e-01,8.598950024e-01,3.399376791e-01,4.453448457e-01,5.681527805e-01,8.011913121e-01,5.061724912e-01,1.430333005e-05,3.448945548e-01,6.623709035e-01
45,4,512,seed45_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p04\runs\001_20260720T200721_572935Z_seed45,0,257,per_particle_du,du,496;390;511;341,0.365411481;0.301593956;0.332994563;0.000000000|0.083399332;0.498745768;0.417854900;0.000000000|0.000000000;0.417158543;0.142440565;0.440400892|0.398688870;0.000000000;0.000000000;0.601311130,4.574714895e-01,3.714798341e-01,4.574714895e-01,3.714798341e-01,4.543147596e-01,3.919122421e-01,4.939227345e-01,nan,nan,3.714798341e-01,4.685246228e-01,1.260289120e+00,5.464800050e-01,nan,5.206970189e-01,9.038258126e-01,3.714798341e-01,4.685246228e-01,6.799872450e-01,7.364362951e-01,4.543147596e-01,1.028645141e-05,3.163678734e-01,6.075853365e-01
45,5,512,seed45_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p05\runs\001_20260720T200722_305074Z_seed45,0,257,shared_d1,d1,21;275;264;279,0.328313855;0.432175801;0.239510344;0.000000000,2.597505472e-01,2.597505472e-01,5.129493639e-01,5.129493639e-01,5.135941724e-01,6.114113380e-01,5.622766657e-01,nan,nan,2.597505472e-01,2.390153738e-01,9.196372896e-01,9.369362511e-01,nan,4.006276719e-01,6.001226498e-01,2.597505472e-01,2.419609893e-01,2.328163561e-01,2.360669429e-01,5.135941724e-01,1.027286410e-05,3.107920849e-01,7.757629007e-01
45,5,512,seed45_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p05\runs\001_20260720T200722_305074Z_seed45,0,257,shared_du,du,21;275;264;279,0.123527519;0.239828735;0.561618120;0.075025626,4.289243916e-01,3.146946656e-01,4.289243916e-01,3.146946656e-01,4.275646041e-01,7.364747846e-01,7.423769819e-01,nan,nan,3.146946656e-01,3.167444817e-01,1.008014120e+00,9.369362511e-01,nan,4.006276719e-01,7.923452434e-01,3.146946656e-01,3.309319891e-01,2.984584867e-01,2.445843259e-01,4.275646041e-01,1.642676104e-05,2.694652416e-01,6.726076618e-01
45,5,512,seed45_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p05\runs\001_20260720T200722_305074Z_seed45,0,257,per_particle_d1,d1,21;275;264;279,0.020864621;0.000000000;0.979135379;0.000000000|0.000000000;0.065009982;0.934990018;0.000000000|0.420010154;0.579989846;0.000000000;0.000000000|0.263977002;0.707354423;0.028668575;0.000000000|0.510046080;0.229787926;0.260165993;0.000000000,1.698031455e-01,1.698031455e-01,4.081857487e-01,4.081857487e-01,4.048001903e-01,3.978589401e-01,4.039452212e-01,nan,nan,1.698031455e-01,1.729447775e-01,1.015297586e+00,9.369362511e-01,nan,4.006276719e-01,4.311341575e-01,1.698031455e-01,1.834982429e-01,1.390358348e-01,1.248418830e-01,4.048001903e-01,1.050747669e-05,3.749420128e-01,9.358864579e-01
45,5,512,seed45_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p05\runs\001_20260720T200722_305074Z_seed45,0,257,per_particle_du,du,21;275;264;279,0.160571705;0.000000000;0.839428295;0.000000000|0.000000000;0.217371155;0.782628845;0.000000000|0.000000000;0.185872025;0.579729960;0.234398015|0.000000000;0.598307914;0.188901754;0.212790332|0.512308852;0.342749743;0.144941405;0.000000000,3.196920591e-01,2.516672154e-01,3.196920591e-01,2.516672154e-01,3.175655554e-01,5.890196935e-01,4.462638835e-01,nan,nan,2.516672154e-01,1.905695957e-01,7.576383072e-01,9.369362511e-01,nan,4.006276719e-01,4.763012243e-01,2.516672154e-01,1.905695957e-01,2.838301172e-01,1.577562153e-01,3.175655554e-01,1.131234789e-05,3.001998754e-01,7.493238648e-01
45,6,512,seed45_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p06\runs\001_20260720T200722_536756Z_seed45,0,257,shared_d1,d1,388;394;487;214,0.384428114;0.032543609;0.384863036;0.198165241,3.632460508e-01,3.632460508e-01,5.520646032e-01,5.520646032e-01,5.472754550e-01,5.559921674e-01,6.917621516e-01,nan,nan,3.632460508e-01,4.534414653e-01,1.244194059e+00,8.453896215e-01,nan,5.512786502e-01,8.182761344e-01,3.632460508e-01,4.534414653e-01,2.646405787e-01,4.887275329e-01,5.472754550e-01,9.170470390e-06,3.610243563e-01,6.548854308e-01
45,6,512,seed45_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p06\runs\001_20260720T200722_536756Z_seed45,0,257,shared_du,du,388;394;487;214,0.186869722;0.000000000;0.528726788;0.284403490,5.167735666e-01,3.917179199e-01,5.167735666e-01,3.917179199e-01,5.135711453e-01,6.009450143e-01,4.909440930e-01,nan,nan,3.917179199e-01,3.202674717e-01,8.169534337e-01,8.453896215e-01,nan,5.512786502e-01,5.807311569e-01,3.917179199e-01,3.202674717e-01,2.092492461e-01,2.413760433e-01,5.135711453e-01,9.339105354e-06,3.921712101e-01,7.113847234e-01
45,6,512,seed45_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p06\runs\001_20260720T200722_536756Z_seed45,0,257,per_particle_d1,d1,388;394;487;214,0.372763053;0.000000000;0.627236947;0.000000000|0.000000000;0.836855724;0.025926182;0.137218094|0.751433910;0.000000000;0.000000000;0.248566090|0.000000000;0.000000000;0.721932050;0.278067950|0.000000000;0.856083443;0.143916557;0.000000000|0.568317815;0.069087578;0.000000000;0.362594607,2.018413059e-01,2.018413059e-01,5.246466132e-01,5.246466132e-01,5.199778953e-01,3.085477616e-01,3.638090092e-01,nan,nan,2.018413059e-01,2.372933134e-01,1.179101113e+00,8.453896215e-01,nan,5.512786502e-01,4.303447782e-01,2.018413059e-01,2.372933134e-01,1.644873959e-01,2.069809907e-01,5.199778953e-01,8.289107556e-06,4.993661752e-01,9.058326039e-01
45,6,512,seed45_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p06\runs\001_20260720T200722_536756Z_seed45,0,257,per_particle_du,du,388;394;487;214,0.463696934;0.000000000;0.503484860;0.032818206|0.187913832;0.000000000;0.812086168;0.000000000|0.482392111;0.000000000;0.106433591;0.411174298|0.000000000;0.000000000;0.587377937;0.412622063|0.000000000;0.452177614;0.000000000;0.547822386|0.044225669;0.218898094;0.000000000;0.736876237,3.959939808e-01,2.773804377e-01,3.959939808e-01,2.773804377e-01,3.929762717e-01,4.233799946e-01,4.212575018e-01,nan,nan,2.773804377e-01,2.765704263e-01,9.949867900e-01,8.453896215e-01,nan,5.512786502e-01,4.982998266e-01,2.773804377e-01,2.765704263e-01,2.109879750e-01,2.910856327e-01,3.929762717e-01,9.339105354e-06,5.124317638e-01,9.295331201e-01
45,7,512,seed45_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p07\runs\001_20260720T200723_278992Z_seed45,0,257,shared_d1,d1,385;229;391;243,0.375312759;0.319244589;0.305442652;0.000000000,3.405896518e-01,3.405896518e-01,5.179958232e-01,5.179958232e-01,5.174513923e-01,4.371183181e-01,5.093088825e-01,nan,nan,3.405896518e-01,3.945483460e-01,1.165151085e+00,6.080242073e-01,nan,4.721049444e-01,8.376457325e-01,3.405896518e-01,3.945483460e-01,3.412876964e-01,3.642600365e-01,5.174513923e-01,1.059365564e-05,3.241413623e-01,6.865875185e-01
45,7,512,seed45_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p07\runs\001_20260720T200723_278992Z_seed45,0,257,shared_du,du,385;229;391;243,0.403340019;0.378988858;0.135251397;0.082419727,5.001965892e-01,3.533073429e-01,5.001965892e-01,3.533073429e-01,4.998027835e-01,4.543064084e-01,4.906369166e-01,nan,nan,3.533073429e-01,3.796576917e-01,1.079969174e+00,6.080242073e-01,nan,4.721049444e-01,8.069364849e-01,3.533073429e-01,3.796576917e-01,3.648368102e-01,3.588827851e-01,4.998027835e-01,8.791386133e-06,2.751903434e-01,5.829007866e-01
45,7,512,seed45_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p07\runs\001_20260720T200723_278992Z_seed45,0,257,per_particle_d1,d1,385;229;391;243,0.825016664;0.000000000;0.174983336;0.000000000|0.410772866;0.447610742;0.141616393;0.000000000|0.000000000;0.121487686;0.801672649;0.076839665|0.622620715;0.000000000;0.000000000;0.377379285|0.354595241;0.311544327;0.333860432;0.000000000|0.000000000;0.836163407;0.000000000;0.163836593|1.000000000;0.000000000;0.000000000;0.000000000,2.783250872e-01,2.783250872e-01,4.735712300e-01,4.735712300e-01,4.701324913e-01,3.566420408e-01,3.706145041e-01,nan,nan,2.783250872e-01,2.889971541e-01,1.039177836e+00,6.080242073e-01,nan,4.721049444e-01,6.095390605e-01,2.783250872e-01,2.889971541e-01,4.190789469e-01,4.702231371e-01,4.701324913e-01,7.980726595e-06,3.717229670e-01,7.873735943e-01
45,7,512,seed45_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p07\runs\001_20260720T200723_278992Z_seed45,0,257,per_particle_du,du,385;229;391;243,0.607257228;0.312073144;0.080669628;0.000000000|0.535592672;0.464407328;0.000000000;0.000000000|0.000000000;0.247118810;0.361064095;0.391817094|0.660073949;0.000000000;0.018599552;0.321326499|0.428712395;0.571287605;0.000000000;0.000000000|0.000000000;0.000000000;0.119116953;0.880883047|0.804141663;0.195858337;0.000000000;0.000000000,4.118213325e-01,3.160179099e-01,4.118213325e-01,3.160179099e-01,4.098677252e-01,4.054275785e-01,4.784219767e-01,nan,nan,3.160179099e-01,3.714059302e-01,1.180043002e+00,6.080242073e-01,nan,4.721049444e-01,7.868469232e-01,3.160179099e-01,3.714059302e-01,3.557625382e-01,4.934460780e-01,4.098677252e-01,1.025874125e-05,2.761734423e-01,5.849831601e-01
45,8,512,seed45_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p08\runs\001_20260720T200722_875335Z_seed45,0,257,shared_d1,d1,389;456;103;5,0.397744562;0.367255204;0.121150676;0.113849558,3.470175361e-01,3.470175361e-01,6.687633802e-01,6.687633802e-01,6.695911154e-01,4.115917391e-01,4.824453129e-01,nan,nan,3.470175361e-01,4.063813731e-01,1.172145277e+00,5.661617840e-01,nan,4.773927840e-01,8.521333065e-01,3.470175361e-01,4.063813731e-01,4.645323084e-01,4.473877452e-01,6.695911154e-01,1.171816051e-05,4.101853061e-01,8.592197450e-01
45,8,512,seed45_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed45_p08\runs\001_20260720T200722_875335Z_seed45,0,257,shared_du,du,389;456;103;5,0.261796792;0.635144419;0.081399363;0.021659426,6.247953988e-01,3.896890826e-01,6.247953988e-01,3.896890826e-01,6.260621758e-01,4.610887476e-01,5.502540192e-01,nan,nan,3.896890826e-01,4.642731449e-01,1.193379847e+00,5.661617840e-01,nan,4.773927840e-01,9.719024398e-01,3.896890826e-01,4.642731449e-01,4.678947746e-01,4.494012458e-01,6.260621758e-01,1.208091193e-05,3.323451925e-01,6.961671890e-01
