layout,seed,trial,trial_kind,method,source_ids,lambda,independent_control_nondegenerate,clean_target_rmse,clean_target_relative_rmse,noisy_target_rmse,jitter_error_floor,centroid_rmse,centered_shape_rmse,per_particle_rmse,mean_particle_rmse,max_particle_rmse,terminal_commutation_gap,terminal_commutation_relative,max_replay_residual,template_coherence_error,nearest_memory_source
slot,103,7,random,independent,111;213;88;55,0.609505717;0.240834955;0.116010400;0.033648928,1,1.002152214e+00,4.500502583e-01,1.017244341e+00,3.750254218e-02,6.748794762e-01,7.408419220e-01,6.597994205e-01;8.361130200e-01;1.494346726e+00;7.739786731e-01;6.977110462e-01;8.670186617e-01;1.499557870e+00;7.620638008e-01,9.488236523e-01,1.499557870e+00,,,4.671279450e-09,7.430844524e-01,4.955229806e+00
slot,103,8,random,shared,255;163;95;129,0.138922481;0.648519806;0.132564729;0.079992984,1,8.708512357e-01,3.910851245e-01,8.718142789e-01,3.560782551e-02,8.694146776e-01,4.999993042e-02,8.792037553e-01;8.873892993e-01;8.728086112e-01;8.482256632e-01;8.578975164e-01;8.768673852e-01;8.614857730e-01;8.821972804e-01,8.707594105e-01,8.873892993e-01,7.737132089e-02,6.716342533e-02,8.613644612e-09,4.054900144e-02,3.608592387e-03
slot,103,8,random,independent,255;163;95;129,0.138922481;0.648519806;0.132564729;0.079992984,1,1.632964439e+00,7.333377672e-01,1.631814016e+00,3.560782551e-02,1.294734114e+00,9.951062416e-01,8.792037553e-01;2.161258336e+00;1.990936075e+00;1.063230198e+00;8.578975164e-01;2.170512085e+00;2.009951872e+00;1.143347595e+00,1.534542179e+00,2.170512085e+00,,,4.931302513e-09,9.880451881e-01,6.098341380e+00
slot,103,9,random,shared,171;207;101;156,0.035282754;0.639327305;0.126539960;0.198849981,1,4.061586974e-01,1.823992643e-01,4.161030532e-01,3.175804428e-02,4.020728418e-01,5.746579274e-02,3.906825306e-01;3.797650205e-01;3.230130940e-01;3.857513643e-01;4.274327773e-01;4.553741292e-01;4.098974812e-01;4.600466209e-01,4.039953773e-01,4.600466209e-01,1.336184708e-01,1.159896727e-01,3.463439997e-09,5.697526060e-02,1.319563779e-03
slot,103,9,random,independent,171;207;101;156,0.035282754;0.639327305;0.126539960;0.198849981,1,1.466919073e+00,6.587694945e-01,1.472572858e+00,3.175804428e-02,1.183191281e+00,8.671274184e-01,3.906825306e-01;1.743729083e+00;1.678920282e+00;1.626562612e+00;4.274327773e-01;1.712788780e+00;1.644664874e+00;1.654038271e+00,1.359852401e+00,1.743729083e+00,,,5.603179682e-09,8.660823645e-01,5.122747120e+00
slot,103,10,random,shared,25;86;160;203,0.146710811;0.118950937;0.531619234;0.202719018,1,6.548932168e-01,2.941018911e-01,6.633229287e-01,4.132907946e-02,5.335276466e-01,3.797806944e-01,6.788993711e-01;6.049834539e-01;6.991452565e-01;6.229147799e-01;6.016662261e-01;7.174416169e-01;6.839869166e-01;6.186937304e-01,6.534664189e-01,7.174416169e-01,6.231027821e-02,5.408944386e-02,5.175624938e-09,3.779387992e-01,2.768443994e+00
slot,103,10,random,independent,25;86;160;203,0.146710811;0.118950937;0.531619234;0.202719018,1,1.200190139e+00,5.389858688e-01,1.216397115e+00,4.132907946e-02,9.969593820e-01,6.682277753e-01,6.788993711e-01;1.158499733e+00;1.145714234e+00;1.644492482e+00;6.016662261e-01;1.151407249e+00;1.143697009e+00;1.645546897e+00,1.146240400e+00,1.645546897e+00,,,4.041252279e-09,6.607754984e-01,4.628005075e+00
slot,103,11,random,shared,181;56;105;66,0.330170624;0.111828764;0.067663618;0.490336994,1,4.028729221e-01,1.809236761e-01,3.979835889e-01,4.462049552e-02,4.015260446e-01,3.291545024e-02,4.024806563e-01;3.761034066e-01;4.169536239e-01;3.976632805e-01;4.176187240e-01;4.091286362e-01;4.137955648e-01;3.873028033e-01,4.026308369e-01,4.176187240e-01,1.225755226e-01,1.064036631e-01,3.286701251e-09,5.047727687e-02,1.519533143e-03
slot,103,11,random,independent,181;56;105;66,0.330170624;0.111828764;0.067663618;0.490336994,1,6.694339282e-01,3.006318880e-01,6.649134187e-01,4.462049552e-02,4.230538485e-01,5.188132858e-01,4.024806563e-01;4.644162700e-01;4.169536239e-01;7.121794170e-01;4.176187240e-01;4.091616248e-01;1.316547572e+00;6.717850351e-01,6.013928654e-01,1.316547572e+00,,,4.189726396e-09,5.092454264e-01,3.172053680e+00
slot,103,12,random,shared,162;150;220;143,0.545084165;0.273881841;0.115722504;0.065311490,1,4.279250064e-01,1.921741597e-01,4.231268340e-01,3.877343467e-02,4.218508453e-01,7.184480140e-02,3.733608283e-01;4.511775100e-01;4.343105176e-01;4.629766781e-01;4.419574320e-01;4.113435492e-01;4.055066072e-01;4.359592981e-01,4.270740526e-01,4.629766781e-01,9.094636240e-02,7.894745946e-02,5.492837048e-09,5.199307543e-02,2.261266437e-03
slot,103,12,random,independent,162;150;220;143,0.545084165;0.273881841;0.115722504;0.065311490,1,9.865029597e-01,4.430224325e-01,9.981668829e-01,3.877343467e-02,7.110203865e-01,6.838406975e-01,3.733608283e-01;1.045402533e+00;1.571895174e+00;4.629766781e-01;4.419574320e-01;1.043261104e+00;1.547338844e+00;4.359592981e-01,8.652689864e-01,1.571895174e+00,,,5.492837048e-09,6.795261207e-01,4.747923084e+00
slot,103,13,random,shared,80;17;39;245,0.681669145;0.007157038;0.276756427;0.034417391,1,4.664427044e-01,2.094718313e-01,4.659418722e-01,3.378411387e-02,4.346531562e-01,1.692496094e-01,1.622077363e-01;2.411497937e-01;5.548081056e-01;5.474837660e-01;3.768699459e-01;5.486655312e-01;5.738302718e-01;5.255371431e-01,4.413190367e-01,5.738302718e-01,2.721408558e-02,2.362362674e-02,7.437391131e-09,1.861744308e-01,1.240470989e+00
slot,103,13,random,independent,80;17;39;245,0.681669145;0.007157038;0.276756427;0.034417391,1,8.854437125e-01,3.976383685e-01,8.852533002e-01,3.378411387e-02,5.168875096e-01,7.189143693e-01,1.622077363e-01;7.872832956e-01;9.511868104e-01;8.210745033e-01;3.768699459e-01;7.685712896e-01;9.629532781e-01;1.545000556e+00,7.968934269e-01,1.545000556e+00,,,6.219885934e-09,7.297874849e-01,4.194589869e+00
slot,103,14,random,shared,139;143;36;169,0.167589327;0.241989237;0.507915978;0.082505459,1,3.396199511e-01,1.525177957e-01,3.410935663e-01,4.863285674e-02,3.359069807e-01,5.008204798e-02,3.061697073e-01;3.698383257e-01;3.456972965e-01;3.523620884e-01;3.170206419e-01;3.309697868e-01;3.599540164e-01;3.300572213e-01,3.390086356e-01,3.698383257e-01,1.160974419e-01,1.007802604e-01,5.429494324e-09,4.796062165e-02,1.860437813e-03
slot,103,14,random,independent,139;143;36;169,0.167589327;0.241989237;0.507915978;0.082505459,1,1.046097812e+00,4.697855115e-01,1.058718193e+00,4.863285674e-02,6.938437687e-01,7.828802319e-01,3.061697073e-01;8.665466762e-01;1.520863532e+00;1.111265225e+00;3.170206419e-01;9.059920756e-01;1.448042357e+00;1.159239127e+00,9.543924177e-01,1.520863532e+00,,,4.342147170e-09,7.822814418e-01,5.337045567e+00
slot,103,15,random,shared,226;8;66;219,0.055117404;0.072077050;0.313216183;0.559589364,1,6.336308544e-01,2.845533099e-01,6.396865855e-01,3.258091210e-02,6.311633261e-01,5.586515406e-02,6.164842741e-01;6.692055517e-01;6.296800107e-01;6.517562160e-01;6.396918370e-01;5.913353058e-01;6.390506648e-01;6.288589850e-01,6.332578556e-01,6.692055517e-01,4.947171210e-02,4.294471909e-02,5.429494324e-09,4.796062165e-02,1.860437813e-03
slot,103,15,random,independent,226;8;66;219,0.055117404;0.072077050;0.313216183;0.559589364,1,1.074035396e+00,4.823318258e-01,1.077984683e+00,3.258091210e-02,9.073846791e-01,5.746347322e-01,6.164842741e-01;1.181627342e+00;1.300153239e+00;1.058536615e+00;6.396918370e-01;1.164091666e+00;1.308738192e+00;1.078939893e+00,1.043532882e+00,1.308738192e+00,,,5.085744349e-09,5.813825452e-01,3.871091204e+00
slot,107,0,random,shared,215;140;84;138,0.269023533;0.027969989;0.302458301;0.400548178,1,3.036833017e-01,1.448581795e-01,3.093051521e-01,4.352656826e-02,2.039104659e-01,2.250423730e-01,2.114264482e-01;2.640264282e-01;2.289080289e-01;2.314538011e-01;2.669597778e-01;2.910791777e-01;5.441690940e-01;2.555247988e-01,2.866934443e-01,5.441690940e-01,1.086918892e-01,1.142177565e-01,4.394949810e-09,2.296851338e-01,1.406766849e+00
slot,107,0,random,independent,215;140;84;138,0.269023533;0.027969989;0.302458301;0.400548178,1,6.429805643e-01,3.067043643e-01,6.541469057e-01,4.352656826e-02,4.603335455e-01,4.489064858e-01,2.114264482e-01;8.724427602e-01;8.909986322e-01;5.229613674e-01;2.669597778e-01;9.112013965e-01;5.441690940e-01;4.863042989e-01,5.883079719e-01,9.112013965e-01,,,4.000708448e-09,4.484288832e-01,3.353070886e+00
slot,107,1,random,shared,1;3;152;83,0.520543302;0.471121502;0.003432946;0.004902251,1,6.642714820e-01,3.168602193e-01,6.550977136e-01,3.839069212e-02,6.616892346e-01,5.851460161e-02,6.800119364e-01;6.859680102e-01;6.784547578e-01;6.662014755e-01;6.757802319e-01;6.447424849e-01;6.000491721e-01;6.786224301e-01,6.637288124e-01,6.859680102e-01,7.236773349e-02,7.604689021e-02,7.017894258e-09,5.063914904e-02,3.443545129e-03
slot,107,1,random,independent,1;3;152;83,0.520543302;0.471121502;0.003432946;0.004902251,1,1.607205262e+00,7.666434965e-01,1.597601213e+00,3.839069212e-02,1.141619821e+00,1.131288176e+00,6.800119364e-01;2.064035491e+00;2.150766040e+00;1.001503936e+00;6.757802319e-01;2.031441418e+00;2.158677395e+00;1.034449291e+00,1.474583217e+00,2.158677395e+00,,,5.705028188e-09,1.134296023e+00,6.544847003e+00
slot,107,2,random,shared,127;100;138;255,0.136289505;0.035580194;0.742763232;0.085367069,1,3.978619530e-01,1.897817821e-01,3.967496435e-01,2.865150198e-02,2.748209410e-01,2.876935592e-01,5.450253709e-01;1.996308052e-01;3.262786386e-01;5.584763787e-01;5.687359333e-01;2.586441310e-01;1.678085716e-01;3.042651394e-01,3.661081211e-01,5.687359333e-01,2.472999428e-02,2.598726075e-02,4.843350609e-09,2.980678418e-01,2.822818230e+00
slot,107,2,random,independent,127;100;138;255,0.136289505;0.035580194;0.742763232;0.085367069,1,1.336287459e+00,6.374145945e-01,1.337541964e+00,2.865150198e-02,1.037276223e+00,8.424501237e-01,5.450253709e-01;1.258455395e+00;1.878761867e+00;1.272993895e+00;5.687359333e-01;1.252780377e+00;1.912413198e+00;1.305391768e+00,1.249319725e+00,1.912413198e+00,,,5.307295562e-09,8.508220622e-01,5.016557555e+00
slot,107,3,random,shared,61;248;87;132,0.030366882;0.104880720;0.731438283;0.133314115,1,7.846624773e-01,3.742872175e-01,7.864284007e-01,2.754735794e-02,7.818924098e-01,6.587459884e-02,8.260872431e-01;7.842169321e-01;7.926757889e-01;7.706545143e-01;7.430766431e-01;7.949788937e-01;8.002185207e-01;7.624945839e-01,7.843003900e-01,8.260872431e-01,5.435587569e-02,5.711931425e-02,4.841261820e-09,6.287729504e-02,1.855162794e-03
slot,107,3,random,independent,61;248;87;132,0.030366882;0.104880720;0.731438283;0.133314115,1,1.618619000e+00,7.720878968e-01,1.627066758e+00,2.754735794e-02,1.039685970e+00,1.240556549e+00,8.260872431e-01;1.811388937e+00;7.928543555e-01;2.453096795e+00;7.430766431e-01;1.785383236e+00;8.410842630e-01;2.429483255e+00,1.460306841e+00,2.453096795e+00,,,4.998307425e-09,1.242820520e+00,7.358002191e+00
slot,107,4,random,shared,104;193;204;253,0.031344124;0.157355902;0.491382662;0.319917313,1,6.302078552e-01,3.006117297e-01,6.258297093e-01,4.139473816e-02,6.277164664e-01,5.598194777e-02,6.494845471e-01;6.056952284e-01;6.252436528e-01;6.885023607e-01;6.565309947e-01;6.235012088e-01;5.933261280e-01;5.931365056e-01,6.294275783e-01,6.885023607e-01,8.861239363e-02,9.311742465e-02,4.106121757e-09,4.745565435e-02,1.948129208e-03
slot,107,4,random,independent,104;193;204;253,0.031344124;0.157355902;0.491382662;0.319917313,1,7.760893323e-01,3.701977922e-01,7.733666393e-01,4.139473816e-02,4.034526152e-01,6.629786113e-01,6.494845471e-01;7.511846823e-01;9.714842634e-01;6.914607422e-01;6.565309947e-01;7.612665525e-01;9.940920460e-01;6.416621164e-01,7.646457431e-01,9.940920460e-01,,,4.652252073e-09,6.632751906e-01,4.874802030e+00
slot,107,5,random,shared,33;161;11;113,0.421647917;0.018728323;0.073454697;0.486169063,1,5.975658210e-01,2.850413456e-01,6.063655316e-01,4.650118843e-02,5.949351186e-01,5.600995519e-02,6.438333988e-01;6.093468597e-01;6.143085687e-01;6.241030369e-01;5.833196943e-01;5.591194297e-01;5.897968844e-01;5.506703708e-01,5.968122804e-01,6.438333988e-01,1.323464028e-01,1.390748595e-01,7.198271768e-09,3.984578933e-02,3.778339221e-03
slot,107,5,random,independent,33;161;11;113,0.421647917;0.018728323;0.073454697;0.486169063,1,1.146736307e+00,5.469979179e-01,1.154829834e+00,4.650118843e-02,8.570582532e-01,7.618761760e-01,6.438333988e-01;1.238424800e+00;1.214354051e+00;1.297102848e+00;5.833196943e-01;1.327041381e+00;1.285760593e+00;1.288488756e+00,1.109790690e+00,1.327041381e+00,,,8.258197763e-09,7.599645511e-01,5.249340406e+00
slot,107,6,random,shared,9;167;53;27,0.560864689;0.220348147;0.033715135;0.185072029,1,5.475559206e-01,2.611864182e-01,5.567032296e-01,4.372040629e-02,4.214321678e-01,3.495889217e-01,5.147752838e-01;5.262434409e-01;6.543306757e-01;4.644126167e-01;4.752397991e-01;6.137817014e-01;5.967186662e-01;5.041154788e-01,5.437022078e-01,6.543306757e-01,9.033660039e-02,9.492928963e-02,5.496399560e-09,3.578734707e-01,2.607118794e+00
slot,107,6,random,independent,9;167;53;27,0.560864689;0.220348147;0.033715135;0.185072029,1,1.285104467e+00,6.130000977e-01,1.294196492e+00,4.372040629e-02,9.224194132e-01,8.947826095e-01,5.147752838e-01;7.593714319e-01;2.072813627e+00;1.248197240e+00;4.752397991e-01;7.527667406e-01;2.087061855e+00;1.169366867e+00,1.134949106e+00,2.087061855e+00,,,6.036501903e-09,8.932111804e-01,5.644808872e+00
slot,107,7,random,shared,224;17;207;76,0.472134435;0.167867315;0.238348842;0.121649408,1,4.177176283e-01,1.992530206e-01,4.213132700e-01,3.443086666e-02,4.141711315e-01,5.431657968e-02,4.328414280e-01;3.765335934e-01;4.279233083e-01;4.178253767e-01;4.006737905e-01;4.740476737e-01;4.153618195e-01;3.889631854e-01,4.167712719e-01,4.740476737e-01,7.753278773e-02,8.147453446e-02,4.043774367e-09,4.443088953e-02,1.006104549e-03
slot,107,7,random,independent,224;17;207;76,0.472134435;0.167867315;0.238348842;0.121649408,1,8.279907424e-01,3.949549775e-01,8.333684754e-01,3.443086666e-02,5.677304944e-01,6.027028748e-01,4.328414280e-01;1.508709871e+00;6.056941248e-01;8.754011845e-01;4.006737905e-01;8.690886104e-01;5.312428372e-01;8.304975154e-01,7.567686702e-01,1.508709871e+00,,,5.404227777e-09,6.039057597e-01,3.608307751e+00
slot,107,8,random,shared,235;203;75;174,0.285252495;0.015654410;0.268030546;0.431062550,1,6.792458537e-01,3.240030560e-01,6.753746873e-01,3.112730414e-02,4.666756724e-01,4.935471067e-01,5.896132531e-01;6.008791820e-01;6.277136861e-01;9.646458580e-01;6.493850606e-01;5.994320334e-01;7.041711677e-01;6.171361294e-01,6.691220463e-01,9.646458580e-01,8.110200567e-02,8.522521052e-02,6.212669206e-09,4.917657886e-01,3.314914896e+00
slot,107,8,random,independent,235;203;75;174,0.285252495;0.015654410;0.268030546;0.431062550,1,9.868470596e-01,4.707300918e-01,9.715504871e-01,3.112730414e-02,7.770251020e-01,6.083577154e-01,5.896132531e-01;1.181486472e+00;1.065008494e+00;1.089909902e+00;6.493850606e-01;1.045808569e+00;1.042761362e+00;1.059466099e+00,9.654299015e-01,1.181486472e+00,,,4.923853392e-09,6.187609764e-01,4.139048839e+00
slot,107,9,random,shared,4;128;47;29,0.081919923;0.543035551;0.081245617;0.293798909,1,2.156405775e-01,1.028614392e-01,2.201769834e-01,4.071796190e-02,1.679731795e-01,1.352252551e-01,2.676464200e-01;2.019704865e-01;1.733448651e-01;2.366682575e-01;1.609226411e-01;2.460258373e-01;2.247184175e-01;1.913026478e-01,2.128249466e-01,2.676464200e-01,2.045328402e-01,2.149312366e-01,5.133253501e-09,1.307441055e-01,7.422074491e-01
slot,107,9,random,independent,4;128;47;29,0.081919923;0.543035551;0.081245617;0.293798909,1,9.574483331e-01,4.567067788e-01,9.499655901e-01,4.071796190e-02,6.979743143e-01,6.553923765e-01,2.676464200e-01;1.308948993e+00;1.733448651e-01;1.269377997e+00;1.609226411e-01;1.244577859e+00;8.765429075e-01;1.250643778e+00,8.190006825e-01,1.308948993e+00,,,3.911022705e-09,6.511707421e-01,4.569203715e+00
slot,107,10,random,shared,4;128;73;20,0.127149125;0.372276820;0.498137719;0.002436337,1,6.015481605e-01,2.869409379e-01,6.050766016e-01,3.187270709e-02,4.499302545e-01,3.992780429e-01,6.507341363e-01;6.245230554e-01;5.364252263e-01;6.657649894e-01;6.389051005e-01;6.674242712e-01;3.118232671e-01;6.320710978e-01,5.909588930e-01,6.674242712e-01,8.780915700e-02,9.227335167e-02,4.053221552e-09,3.907910043e-01,2.727028122e+00
slot,107,10,random,independent,4;128;73;20,0.127149125;0.372276820;0.498137719;0.002436337,1,9.645265287e-01,4.600831071e-01,9.645346355e-01,3.187270709e-02,7.327274875e-01,6.272334920e-01,6.507341363e-01;1.357223172e+00;1.020352485e+00;6.657649894e-01;6.389051005e-01;1.357423983e+00;9.867010322e-01;6.842813765e-01,9.201732844e-01,1.357423983e+00,,,4.154496643e-09,6.315104750e-01,4.421146866e+00
slot,107,11,random,shared,149;76;5;48,0.151076886;0.070871282;0.774965149;0.003086683,1,2.821459988e-01,1.345847977e-01,2.794178165e-01,3.322693767e-02,2.816958853e-01,1.593087643e-02,2.922734793e-01;2.736768609e-01;2.855733272e-01;2.783368635e-01;2.836569772e-01;2.826769986e-01;2.792149071e-01;2.813823748e-01,2.820989736e-01,2.922734793e-01,1.164687394e-01,1.223899798e-01,4.106121757e-09,4.745565435e-02,1.948129208e-03
slot,107,11,random,independent,149;76;5;48,0.151076886;0.070871282;0.774965149;0.003086683,1,1.981900853e+00,9.453748291e-01,1.989177440e+00,3.322693767e-02,1.237006918e+00,1.548465329e+00,2.922734793e-01;2.796747044e+00;1.188261365e+00;2.637703828e+00;2.836569772e-01;2.814720486e+00;5.722028138e-01;2.610795816e+00,1.649545226e+00,2.814720486e+00,,,5.842602813e-09,1.542551340e+00,9.236006026e+00
slot,107,12,random,shared,133;189;153;51,0.305166046;0.028157211;0.480150181;0.186526562,1,5.285535679e-01,2.521222180e-01,5.323878433e-01,5.004115937e-02,4.360384948e-01,2.987294850e-01,5.572671410e-01;4.989543630e-01;5.665817778e-01;4.849093516e-01;5.113561419e-01;5.750259261e-01;5.030274720e-01;5.235650130e-01,5.275858983e-01,5.750259261e-01,1.287014679e-01,1.352446170e-01,7.056039809e-09,3.107364561e-01,2.428974267e+00
slot,107,12,random,independent,133;189;153;51,0.305166046;0.028157211;0.480150181;0.186526562,1,9.480564377e-01,4.522268062e-01,9.519298748e-01,5.004115937e-02,6.828053447e-01,6.577141250e-01,5.572671410e-01;1.026817266e+00;8.784537579e-01;1.343641802e+00;5.113561419e-01;1.038766166e+00;8.382405744e-01;1.097891570e+00,9.115543024e-01,1.343641802e+00,,,7.056039809e-09,6.633853463e-01,4.422594030e+00
slot,107,13,random,shared,110;220;103;203,0.226964134;0.366622301;0.197838420;0.208575146,1,5.105526152e-01,2.435356898e-01,5.088546307e-01,3.573959935e-02,5.080753008e-01,5.023406787e-02,5.163937385e-01;5.284079437e-01;5.146819360e-01;5.005697458e-01;5.094744036e-01;5.292096418e-01;4.755287046e-01;5.081458527e-01,5.103014958e-01,5.292096418e-01,1.196856638e-01,1.257704518e-01,4.203920298e-09,4.991142644e-02,1.852481098e-03
slot,107,13,random,independent,110;220;103;203,0.226964134;0.366622301;0.197838420;0.208575146,1,5.105526152e-01,2.435356898e-01,5.088546307e-01,3.573959935e-02,5.080753008e-01,5.023406787e-02,5.163937385e-01;5.284079437e-01;5.146819360e-01;5.005697458e-01;5.094744036e-01;5.292096418e-01;4.755287046e-01;5.081458527e-01,5.103014958e-01,5.292096418e-01,,,4.203920298e-09,4.991142644e-02,1.852481098e-03
slot,107,14,random,shared,35;89;70;221,0.119843896;0.253864261;0.321331644;0.304960199,1,7.027359808e-01,3.352079429e-01,7.081119845e-01,3.303449599e-02,7.013192315e-01,4.460038456e-02,6.622451637e-01;7.335557385e-01;7.356111108e-01;6.775132036e-01;7.363618736e-01;6.871933363e-01;7.004105182e-01;6.847218118e-01,7.022015946e-01,7.363618736e-01,1.349771540e-01,1.418393574e-01,4.213043201e-09,4.402480568e-02,1.448835512e-03
slot,107,14,random,independent,35;89;70;221,0.119843896;0.253864261;0.321331644;0.304960199,1,7.160640196e-01,3.415654720e-01,7.212128705e-01,3.303449599e-02,4.076285463e-01,5.887161017e-01,6.622451637e-01;8.713266820e-01;5.238438289e-01;6.775132036e-01;7.363618736e-01;9.555679382e-01;4.965714918e-01;6.847218118e-01,7.010189992e-01,9.555679382e-01,,,4.864077232e-09,5.872143072e-01,4.378998041e+00
slot,107,15,random,shared,48;189;173;211,0.040222910;0.368098603;0.162091274;0.429587213,1,6.367250401e-01,3.037204536e-01,6.456332392e-01,4.363122136e-02,6.359182671e-01,3.204269359e-02,6.525123804e-01;6.571843897e-01;6.142574290e-01;6.526518532e-01;6.601592804e-01;6.114963743e-01;6.284832132e-01;6.145653859e-01,6.364137883e-01,6.601592804e-01,2.403581768e-02,2.525779239e-02,4.476391411e-09,4.549764253e-02,2.325234107e-03
